nama_sample,ph_label,ppm_label,ntu_label,status_air,kelayakan,jenis_air,raw_ph,volt_ph,raw_tds,volt_tds,comp_volt_tds,raw_turb,volt_turb,suhu
Amidis,7.96,1.0,NETRAL,LAYAK,Mineral,49304.40,2.4827,11184.40,0.5632,0.5179,2188,1.7632,0.00,29.38
Amidis,7.96,1.0,NETRAL,LAYAK,Mineral,49272.30,2.4811,11155.60,0.5617,0.5159,2169,1.7479,0.00,29.44
Amidis,7.96,1.0,NETRAL,LAYAK,Mineral,49278.80,2.4814,11158.80,0.5619,0.5167,2170,1.7487,0.00,29.38
Amidis,7.96,1.0,NETRAL,LAYAK,Mineral,49377.90,2.4864,11179.60,0.5629,0.5171,2172,1.7503,0.00,29.44
Amidis,7.96,1.0,NETRAL,LAYAK,Mineral,49392.40,2.4871,11163.60,0.5621,0.5169,2171,1.7495,0.00,29.38
Amidis,7.96,1.0,NETRAL,LAYAK,Mineral,49445.20,2.4898,11203.60,0.5642,0.5188,2166,1.7455,0.00,29.38
Amidis,7.96,1.0,NETRAL,LAYAK,Mineral,49267.50,2.4809,11213.20,0.5646,0.5192,2173,1.7511,0.00,29.38
Amidis,7.96,1.0,NETRAL,LAYAK,Mineral,49275.50,2.4813,11155.60,0.5617,0.5165,2176,1.7536,0.00,29.38
Amidis,7.96,1.0,NETRAL,LAYAK,Mineral,49347.50,2.4849,11192.40,0.5636,0.5182,2184,1.7600,0.00,29.38
Amidis,7.96,1.0,NETRAL,LAYAK,Mineral,49265.80,2.4808,11126.80,0.5603,0.5146,2174,1.7519,0.00,29.44
Amidis,7.96,1.0,NETRAL,LAYAK,Mineral,49323.60,2.4837,11198.80,0.5639,0.5185,2173,1.7511,0.00,29.38
Amidis,7.96,1.0,NETRAL,LAYAK,Mineral,49357.20,2.4854,11182.80,0.5631,0.5178,2198,1.7713,0.00,29.38
Amidis,7.96,1.0,NETRAL,LAYAK,Mineral,49328.20,2.4839,11178.00,0.5629,0.5170,2171,1.7495,0.00,29.44
Amidis,7.96,1.0,NETRAL,LAYAK,Mineral,49482.00,2.4917,11184.40,0.5632,0.5179,2173,1.7511,0.00,29.38
Amidis,7.96,1.0,NETRAL,LAYAK,Mineral,49254.70,2.4802,11158.80,0.5619,0.5167,2171,1.7495,0.00,29.38
Amidis,7.96,1.0,NETRAL,LAYAK,Mineral,49269.00,2.4809,11157.20,0.5618,0.5166,2171,1.7495,0.00,29.38
Amidis,7.96,1.0,NETRAL,LAYAK,Mineral,49371.60,2.4861,11125.20,0.5602,0.5151,2174,1.7519,0.00,29.38
Amidis,7.96,1.0,NETRAL,LAYAK,Mineral,49353.90,2.4852,11165.20,0.5622,0.5164,2173,1.7511,0.00,29.44
Amidis,7.96,1.0,NETRAL,LAYAK,Mineral,49469.20,2.4910,11179.60,0.5629,0.5171,2174,1.7519,0.00,29.44
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44980.10,2.2650,11984.80,0.6035,0.5601,2099,1.6915,2.62,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44900.10,2.2609,12538.70,0.6314,0.5860,2097,1.6899,2.72,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44948.10,2.2634,14239.90,0.7170,0.6655,2098,1.6907,2.67,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44631.20,2.2474,13073.10,0.6583,0.6109,2096,1.6891,2.77,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44885.70,2.2602,12821.90,0.6456,0.5992,2100,1.6923,2.56,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44856.90,2.2588,14110.10,0.7105,0.6594,2097,1.6899,2.72,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44768.90,2.2543,14614.20,0.7359,0.6830,2121,1.7092,1.49,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44967.30,2.2643,11735.30,0.5909,0.5484,2098,1.6907,2.67,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44623.30,2.2470,14273.50,0.7187,0.6663,2093,1.6867,2.92,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44666.40,2.2492,13990.10,0.7045,0.6538,2095,1.6883,2.82,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44839.30,2.2579,11618.30,0.5850,0.5423,2094,1.6875,2.87,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,45119.40,2.2720,14151.90,0.7126,0.6614,2096,1.6891,2.77,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,45098.50,2.2709,13218.60,0.6656,0.6177,2095,1.6883,2.82,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,45032.90,2.2676,12553.10,0.6321,0.5866,2099,1.6915,2.62,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44749.70,2.2534,13993.20,0.7046,0.6539,2097,1.6899,2.72,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44376.80,2.2346,13458.80,0.6777,0.6282,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,45202.60,2.2762,12522.70,0.6306,0.5845,2098,1.6907,2.67,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44528.80,2.2422,15116.70,0.7612,0.7056,2101,1.6931,2.51,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44674.50,2.2496,12629.80,0.6360,0.5902,2123,1.7108,1.38,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44514.40,2.2415,12554.60,0.6322,0.5860,2098,1.6907,2.67,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44469.60,2.2393,15409.70,0.7760,0.7201,2096,1.6891,2.77,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44999.30,2.2659,11733.40,0.5908,0.5483,2097,1.6899,2.72,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44932.10,2.2625,14582.30,0.7343,0.6815,2097,1.6899,2.72,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44903.40,2.2611,13431.50,0.6763,0.6270,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44948.20,2.2634,13106.90,0.6600,0.6118,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44324.00,2.2319,14686.50,0.7395,0.6855,2092,1.6859,2.97,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,45031.40,2.2675,13863.70,0.6981,0.6471,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,45269.80,2.2796,12204.10,0.6145,0.5703,2097,1.6899,2.72,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44826.50,2.2572,15326.40,0.7718,0.7154,2103,1.6947,2.41,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44695.30,2.2506,12895.40,0.6493,0.6019,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44757.80,2.2538,11967.10,0.6026,0.5586,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,45031.40,2.2675,15309.00,0.7709,0.7146,2098,1.6907,2.67,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44714.50,2.2516,13231.60,0.6663,0.6176,2098,1.6907,2.67,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,45034.60,2.2677,12287.30,0.6187,0.5742,2099,1.6915,2.62,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44800.80,2.2559,15649.90,0.7880,0.7305,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,45026.60,2.2673,12228.10,0.6157,0.5708,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44618.50,2.2468,13921.20,0.7010,0.6498,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44748.10,2.2533,13261.90,0.6678,0.6190,2100,1.6923,2.56,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44993.00,2.2656,12924.30,0.6508,0.6033,2099,1.6915,2.62,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44850.50,2.2584,13761.30,0.6929,0.6424,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44372.00,2.2343,14231.70,0.7166,0.6643,2098,1.6907,2.67,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44865.00,2.2592,12477.70,0.6283,0.5824,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44861.70,2.2590,14199.80,0.7150,0.6628,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44712.90,2.2515,12449.00,0.6269,0.5811,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44954.60,2.2637,11506.30,0.5794,0.5371,2099,1.6915,2.62,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44993.00,2.2656,13689.40,0.6893,0.6390,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44592.80,2.2455,12532.20,0.6311,0.5850,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44623.30,2.2470,11911.20,0.5998,0.5560,2099,1.6915,2.62,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44792.90,2.2555,12748.30,0.6419,0.5951,2098,1.6907,2.67,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44768.90,2.2543,13057.00,0.6575,0.6095,2098,1.6907,2.67,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,45057.00,2.2688,11508.00,0.5795,0.5372,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44871.40,2.2595,14086.10,0.7093,0.6575,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44698.50,2.2508,12104.90,0.6095,0.5657,2091,1.6851,3.03,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44728.90,2.2523,12597.90,0.6344,0.5881,2098,1.6907,2.67,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44852.20,2.2585,13373.90,0.6734,0.6243,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44618.40,2.2467,11650.50,0.5867,0.5438,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44749.70,2.2534,13297.30,0.6696,0.6214,2095,1.6883,2.82,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44956.20,2.2638,12615.60,0.6353,0.5889,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44418.40,2.2367,12250.70,0.6169,0.5725,2097,1.6899,2.72,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44548.00,2.2432,13394.70,0.6745,0.6252,2108,1.6988,2.15,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44618.40,2.2467,11692.10,0.5888,0.5458,2098,1.6907,2.67,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44594.50,2.2455,13342.00,0.6718,0.6228,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44844.10,2.2581,12618.80,0.6354,0.5890,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44848.80,2.2584,12256.90,0.6172,0.5721,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44741.70,2.2530,13118.00,0.6606,0.6123,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44559.20,2.2438,13034.70,0.6564,0.6084,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44325.70,2.2320,11668.00,0.5875,0.5446,2098,1.6907,2.67,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44816.90,2.2567,13447.50,0.6771,0.6277,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44487.20,2.2401,11218.30,0.5649,0.5243,2095,1.6883,2.82,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44836.20,2.2577,13538.70,0.6817,0.6320,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44536.90,2.2426,12420.20,0.6254,0.5798,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44520.80,2.2418,12349.70,0.6219,0.5765,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44810.50,2.2564,13638.10,0.6867,0.6366,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44432.80,2.2374,12580.10,0.6335,0.5872,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44612.10,2.2464,12231.30,0.6159,0.5709,2101,1.6931,2.51,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44813.70,2.2566,13193.10,0.6643,0.6158,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44799.30,2.2559,12897.20,0.6494,0.6020,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44690.50,2.2504,12127.30,0.6107,0.5661,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44314.40,2.2314,12991.60,0.6542,0.6064,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44512.80,2.2414,11282.30,0.5681,0.5266,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44194.40,2.2254,13554.70,0.6825,0.6327,2109,1.6996,2.10,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44645.70,2.2481,13036.30,0.6564,0.6085,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44519.20,2.2418,12095.40,0.6091,0.5646,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44754.50,2.2536,13316.30,0.6705,0.6216,2083,1.6786,3.44,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44874.50,2.2596,12782.00,0.6436,0.5966,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44551.20,2.2434,12154.50,0.6120,0.5674,2080,1.6762,3.59,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44399.20,2.2357,12727.30,0.6409,0.5941,2105,1.6963,2.31,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44749.60,2.2534,13161.10,0.6627,0.6143,2105,1.6963,2.31,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44746.50,2.2532,11944.80,0.6015,0.5576,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44671.30,2.2494,12903.50,0.6498,0.6023,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44880.90,2.2600,13141.90,0.6618,0.6134,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44516.00,2.2416,11597.60,0.5840,0.5414,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44725.60,2.2521,13828.50,0.6963,0.6455,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44480.80,2.2398,12661.70,0.6376,0.5910,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44890.50,2.2605,11624.80,0.5854,0.5433,2098,1.6907,2.67,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44943.40,2.2631,13881.10,0.6990,0.6487,2097,1.6899,2.72,28.88
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44370.50,2.2343,11216.70,0.5648,0.5236,2094,1.6875,2.87,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44785.00,2.2551,13311.60,0.6703,0.6214,2098,1.6907,2.67,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44770.50,2.2544,12261.70,0.6174,0.5724,2094,1.6875,2.87,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44799.30,2.2559,12191.30,0.6139,0.5691,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44404.00,2.2360,13971.00,0.7035,0.6521,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44661.70,2.2489,11259.90,0.5670,0.5256,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44740.10,2.2529,13231.60,0.6663,0.6176,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44618.40,2.2467,13309.90,0.6702,0.6213,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,45111.40,2.2716,11109.50,0.5594,0.5186,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44752.90,2.2535,13340.20,0.6717,0.6227,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44650.50,2.2484,12274.50,0.6181,0.5730,2098,1.6907,2.67,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44380.00,2.2347,12290.50,0.6189,0.5737,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44692.20,2.2505,12548.30,0.6319,0.5857,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44359.20,2.2337,12991.50,0.6542,0.6064,2102,1.6939,2.46,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44884.20,2.2601,13375.50,0.6735,0.6244,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44607.30,2.2462,12289.00,0.6188,0.5736,2101,1.6931,2.51,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44824.90,2.2571,12277.50,0.6182,0.5731,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44573.60,2.2445,12681.10,0.6386,0.5919,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44647.30,2.2482,12962.50,0.6527,0.6051,2098,1.6907,2.67,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44716.00,2.2517,11431.20,0.5756,0.5336,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44839.30,2.2579,13980.30,0.7040,0.6526,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,45137.00,2.2729,11924.20,0.6004,0.5566,2122,1.7100,1.44,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44809.00,2.2563,11917.60,0.6001,0.5563,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44600.90,2.2459,13877.90,0.6988,0.6478,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44796.10,2.2557,12168.70,0.6128,0.5680,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44768.90,2.2543,12780.30,0.6435,0.5966,2094,1.6875,2.87,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44732.10,2.2525,13085.90,0.6589,0.6108,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44799.40,2.2559,12023.30,0.6054,0.5612,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44914.60,2.2617,12663.40,0.6377,0.5911,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,45005.80,2.2663,12832.90,0.6462,0.5990,2094,1.6875,2.87,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44780.20,2.2549,11744.80,0.5914,0.5482,2098,1.6907,2.67,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44303.20,2.2309,13902.10,0.7000,0.6489,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44948.20,2.2634,11543.30,0.5813,0.5388,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44490.50,2.2403,13225.20,0.6660,0.6173,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44653.70,2.2485,12397.70,0.6243,0.5787,2094,1.6875,2.87,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,45058.60,2.2689,11255.10,0.5667,0.5254,2094,1.6875,2.87,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44956.20,2.2638,13407.60,0.6751,0.6259,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44623.30,2.2470,12406.00,0.6247,0.5791,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44463.20,2.2389,12128.90,0.6107,0.5662,2098,1.6907,2.67,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44743.30,2.2530,12927.60,0.6510,0.6034,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44442.40,2.2379,12719.40,0.6405,0.5937,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44668.10,2.2493,11712.90,0.5898,0.5467,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44576.90,2.2447,13985.40,0.7042,0.6528,2106,1.6971,2.26,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44317.60,2.2316,12093.70,0.6090,0.5645,2098,1.6907,2.67,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44652.00,2.2484,11946.70,0.6016,0.5577,2093,1.6867,2.92,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44666.50,2.2492,12414.00,0.6251,0.5795,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44663.30,2.2490,12181.70,0.6134,0.5686,2100,1.6923,2.56,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44799.40,2.2559,12878.00,0.6485,0.6011,2098,1.6907,2.67,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44328.80,2.2322,13050.70,0.6572,0.6092,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44368.80,2.2342,11631.30,0.5857,0.5429,2101,1.6931,2.51,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44802.60,2.2560,13870.00,0.6984,0.6474,2099,1.6915,2.62,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44765.70,2.2542,12725.70,0.6408,0.5940,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44519.30,2.2418,11559.10,0.5821,0.5396,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44616.90,2.2467,13869.90,0.6984,0.6474,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44560.80,2.2438,11306.50,0.5693,0.5278,2100,1.6923,2.56,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44528.80,2.2422,13319.60,0.6707,0.6217,2093,1.6867,2.92,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44391.20,2.2353,13025.10,0.6559,0.6080,2105,1.6963,2.31,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44703.30,2.2510,11901.50,0.5993,0.5555,2116,1.7052,1.74,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44616.90,2.2467,12617.00,0.6353,0.5889,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44810.50,2.2564,13009.10,0.6551,0.6072,2113,1.7028,1.90,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44434.40,2.2375,11439.10,0.5760,0.5340,2105,1.6963,2.31,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44536.80,2.2426,13294.10,0.6694,0.6206,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,45021.80,2.2671,12556.20,0.6323,0.5861,2094,1.6875,2.87,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44360.80,2.2338,11594.40,0.5838,0.5412,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44861.80,2.2590,13959.50,0.7029,0.6516,2101,1.6931,2.51,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44679.30,2.2498,11258.20,0.5669,0.5255,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44336.80,2.2326,12733.90,0.6412,0.5944,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44647.30,2.2482,13010.70,0.6552,0.6073,2103,1.6947,2.41,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44255.20,2.2285,11931.90,0.6008,0.5570,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44644.10,2.2480,12988.40,0.6540,0.6063,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44448.90,2.2382,12973.90,0.6533,0.6056,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44306.40,2.2310,11928.70,0.6007,0.5568,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44642.50,2.2480,12940.40,0.6516,0.6040,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44269.60,2.2292,12882.40,0.6487,0.6013,2096,1.6891,2.77,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44613.70,2.2465,11384.60,0.5733,0.5314,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44383.30,2.2349,14006.20,0.7053,0.6538,2092,1.6859,2.97,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,45047.40,2.2684,11839.20,0.5962,0.5526,2097,1.6899,2.72,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44735.30,2.2526,12000.90,0.6043,0.5602,2092,1.6859,2.97,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44386.50,2.2351,13007.70,0.6550,0.6072,2095,1.6883,2.82,28.94
Aqua,8.2,129.0,NETRAL,LAYAK,Mineral,44775.30,2.2546,12730.40,0.6410,0.5942,2102,1.6939,2.46,28.94
