nama_sample,ph_label,ppm_label,status_air,kelayakan,jenis_air,raw_ph,volt_ph,raw_tds,volt_tds,comp_volt_tds,raw_turb,volt_turb,ntu_sensor,suhu
Kolam Renang,2.49,492.0,ASAM,TIDAK LAYAK,Air Mentah,53145.30,2.6761,18548.30,0.9340,0.8668,2172,1.7503,0.00,28.88
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,53434.90,2.6907,13959.80,0.7029,0.6539,2173,1.7511,0.00,28.75
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,53345.40,2.6862,15082.80,0.7595,0.7065,2171,1.7495,0.00,28.75
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,53518.20,2.6949,14511.70,0.7307,0.6790,2172,1.7503,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,53478.10,2.6929,13157.80,0.6626,0.6156,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,53596.50,2.6988,13665.10,0.6881,0.6401,2173,1.7511,0.00,28.75
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,53569.30,2.6975,15419.10,0.7764,0.7214,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,53692.50,2.7037,14387.00,0.7245,0.6739,2173,1.7511,0.00,28.75
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,53681.30,2.7031,13052.40,0.6573,0.6114,2173,1.7511,0.00,28.75
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,53554.80,2.6967,14979.20,0.7543,0.7017,2174,1.7519,0.00,28.75
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,53849.30,2.7116,14587.10,0.7345,0.6833,2174,1.7519,0.00,28.75
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,53871.70,2.7127,13268.40,0.6681,0.6208,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,53996.60,2.7190,14033.50,0.7067,0.6566,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,53913.30,2.7148,15075.00,0.7591,0.7053,2172,1.7503,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54079.80,2.7232,14097.50,0.7099,0.6596,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,53993.30,2.7188,13028.40,0.6560,0.6103,2174,1.7519,0.00,28.75
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54156.70,2.7270,12956.40,0.6524,0.6062,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54055.80,2.7220,15188.60,0.7648,0.7106,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,53951.70,2.7167,12876.40,0.6484,0.6025,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,53777.30,2.7079,14107.20,0.7104,0.6600,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54275.10,2.7330,15475.30,0.7793,0.7240,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54172.70,2.7279,14371.00,0.7236,0.6724,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54343.90,2.7365,13023.60,0.6558,0.6093,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54129.30,2.7257,14346.90,0.7224,0.6713,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54296.10,2.7341,15142.50,0.7625,0.7093,2174,1.7519,0.00,28.75
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54129.40,2.7257,14414.30,0.7258,0.6752,2165,1.7447,0.00,28.75
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54345.40,2.7366,13415.70,0.6755,0.6277,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54340.60,2.7363,14372.70,0.7237,0.6725,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54291.00,2.7338,13855.60,0.6977,0.6483,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54209.50,2.7297,12790.20,0.6440,0.5984,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54294.20,2.7340,13777.30,0.6938,0.6446,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54475.30,2.7431,15491.40,0.7801,0.7248,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54182.30,2.7283,14390.40,0.7246,0.6733,2177,1.7544,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54382.30,2.7384,13390.10,0.6743,0.6265,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54733.00,2.7561,14371.10,0.7237,0.6724,2171,1.7495,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54488.20,2.7437,14910.20,0.7508,0.6976,2170,1.7487,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54459.40,2.7423,12983.70,0.6538,0.6075,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54700.90,2.7545,13940.80,0.7020,0.6523,2171,1.7495,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54558.50,2.7473,15422.20,0.7766,0.7216,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54542.50,2.7465,14095.80,0.7098,0.6595,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54531.30,2.7459,12898.80,0.6495,0.6035,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54659.40,2.7524,13985.20,0.7042,0.6543,2175,1.7527,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54268.70,2.7327,14443.20,0.7273,0.6758,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54355.20,2.7370,13239.60,0.6667,0.6194,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54132.60,2.7258,12535.40,0.6312,0.5865,2177,1.7544,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54398.50,2.7392,13852.50,0.6975,0.6481,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54257.50,2.7321,13875.20,0.6987,0.6492,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54339.40,2.7362,12570.80,0.6330,0.5882,2168,1.7471,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54661.00,2.7524,13798.10,0.6948,0.6456,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54366.40,2.7376,13890.90,0.6995,0.6499,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54459.30,2.7423,12582.00,0.6336,0.5887,2175,1.7527,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54480.10,2.7433,12479.60,0.6284,0.5839,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54603.20,2.7495,14757.10,0.7431,0.6904,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54478.40,2.7432,14582.40,0.7343,0.6823,2172,1.7503,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54580.90,2.7484,13345.40,0.6720,0.6244,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54439.90,2.7413,15171.20,0.7639,0.7098,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54284.80,2.7335,14606.50,0.7355,0.6834,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54733.00,2.7561,13204.60,0.6649,0.6185,2176,1.7536,0.00,28.75
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54579.40,2.7483,14351.90,0.7227,0.6715,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54510.50,2.7449,14158.00,0.7129,0.6624,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54609.80,2.7499,12529.10,0.6309,0.5862,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54553.70,2.7470,13543.80,0.6820,0.6337,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54665.80,2.7527,15445.10,0.7777,0.7235,2174,1.7519,0.00,28.75
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54404.80,2.7395,14185.60,0.7143,0.6637,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54640.20,2.7514,12676.20,0.6383,0.5938,2174,1.7519,0.00,28.75
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54653.00,2.7520,15219.30,0.7664,0.7121,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54569.80,2.7478,14411.00,0.7257,0.6743,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54459.20,2.7423,12990.00,0.6541,0.6078,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54529.60,2.7458,14251.10,0.7176,0.6668,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54326.40,2.7356,14058.80,0.7079,0.6578,2187,1.7624,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54244.70,2.7315,12482.60,0.6286,0.5840,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54556.80,2.7472,13409.30,0.6752,0.6274,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54409.70,2.7398,15333.10,0.7721,0.7174,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54523.30,2.7455,14495.90,0.7299,0.6782,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54390.60,2.7388,12306.60,0.6197,0.5758,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54292.70,2.7339,14817.70,0.7461,0.6933,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54198.10,2.7291,14515.30,0.7309,0.6791,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54516.90,2.7452,13306.90,0.6701,0.6226,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54347.00,2.7366,14254.40,0.7178,0.6669,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54265.60,2.7325,14332.70,0.7217,0.6706,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54174.10,2.7279,12514.60,0.6302,0.5855,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54255.80,2.7320,12345.00,0.6216,0.5776,2172,1.7503,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54310.40,2.7348,13897.40,0.6998,0.6502,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54414.50,2.7400,14356.70,0.7229,0.6717,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54239.80,2.7312,13012.60,0.6552,0.6088,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54151.90,2.7268,13937.30,0.7018,0.6528,2174,1.7519,0.00,28.75
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54119.90,2.7252,13868.40,0.6983,0.6489,2175,1.7527,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54326.40,2.7356,12505.10,0.6297,0.5851,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54286.30,2.7336,13652.50,0.6875,0.6388,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54372.90,2.7379,15233.70,0.7671,0.7127,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54369.60,2.7378,14300.80,0.7201,0.6691,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54370.90,2.7378,12887.50,0.6489,0.6030,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54273.60,2.7329,15544.10,0.7827,0.7273,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54366.10,2.7376,14401.60,0.7252,0.6738,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54031.70,2.7208,13057.40,0.6575,0.6109,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54246.10,2.7316,14468.80,0.7286,0.6770,2175,1.7527,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54286.30,2.7336,14871.90,0.7489,0.6958,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54337.70,2.7362,13110.00,0.6602,0.6134,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54363.30,2.7375,13418.80,0.6757,0.6278,2175,1.7527,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54169.60,2.7277,15312.10,0.7710,0.7164,2175,1.7527,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54311.80,2.7349,14667.20,0.7386,0.6862,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54504.10,2.7445,12900.50,0.6496,0.6036,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54251.00,2.7318,15267.40,0.7688,0.7143,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54273.40,2.7329,14583.90,0.7344,0.6823,2175,1.7527,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54199.70,2.7292,12993.20,0.6543,0.6079,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54047.90,2.7216,13268.50,0.6681,0.6208,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54315.20,2.7350,15571.40,0.7841,0.7285,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54182.20,2.7283,14731.30,0.7418,0.6892,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54379.30,2.7383,13366.20,0.6731,0.6254,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54278.20,2.7332,14323.20,0.7212,0.6701,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54371.20,2.7378,14038.00,0.7069,0.6568,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54062.40,2.7223,12746.70,0.6419,0.5964,2168,1.7471,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54262.20,2.7324,12596.40,0.6343,0.5894,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54449.50,2.7418,14870.20,0.7488,0.6957,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54236.60,2.7311,14524.80,0.7314,0.6796,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54432.00,2.7409,13313.40,0.6704,0.6229,2175,1.7527,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54258.90,2.7322,14387.00,0.7245,0.6731,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54488.00,2.7437,15337.80,0.7723,0.7176,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54231.70,2.7308,13617.30,0.6857,0.6371,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54183.80,2.7284,12484.10,0.6286,0.5841,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54183.70,2.7284,15651.40,0.7881,0.7323,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54363.00,2.7374,14446.30,0.7274,0.6759,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54273.60,2.7329,13174.20,0.6634,0.6164,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54094.30,2.7239,14358.30,0.7230,0.6710,2173,1.7511,0.00,28.88
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54297.60,2.7341,14391.90,0.7247,0.6734,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54415.90,2.7401,12530.80,0.6310,0.5863,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54150.30,2.7267,13273.50,0.6684,0.6210,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54358.50,2.7372,15456.30,0.7783,0.7232,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54195.00,2.7290,14419.30,0.7261,0.6746,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54319.90,2.7353,14459.30,0.7281,0.6765,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54268.80,2.7327,14729.50,0.7417,0.6892,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54438.30,2.7412,12694.00,0.6392,0.5939,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54099.00,2.7241,12910.10,0.6501,0.6040,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54423.80,2.7405,14283.20,0.7192,0.6683,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54177.30,2.7281,14630.40,0.7367,0.6845,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54140.50,2.7262,13265.40,0.6680,0.6214,2174,1.7519,0.00,28.75
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54324.70,2.7355,14153.60,0.7127,0.6622,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54041.40,2.7212,15537.90,0.7824,0.7270,2162,1.7423,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54134.20,2.7259,13067.00,0.6580,0.6114,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54174.10,2.7279,13691.10,0.6894,0.6406,2175,1.7527,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54078.10,2.7231,15518.60,0.7814,0.7261,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54079.90,2.7232,14729.70,0.7417,0.6892,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54238.10,2.7311,13460.70,0.6778,0.6298,2175,1.7527,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54310.30,2.7348,14427.20,0.7265,0.6750,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54017.30,2.7200,14217.30,0.7159,0.6652,2175,1.7527,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54150.10,2.7267,12591.60,0.6340,0.5898,2174,1.7519,0.00,28.75
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54268.50,2.7327,13711.70,0.6904,0.6415,2175,1.7527,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54177.30,2.7281,14502.20,0.7303,0.6785,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54343.90,2.7365,13333.90,0.6714,0.6239,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54344.00,2.7365,15212.70,0.7660,0.7118,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54196.50,2.7291,26267.00,1.3227,1.2304,2175,1.7527,0.00,28.75
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54178.90,2.7282,19188.20,0.9662,0.8978,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54046.20,2.7215,15788.80,0.7950,0.7387,2175,1.7527,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54191.70,2.7288,16755.80,0.8437,0.7840,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54166.20,2.7275,14515.20,0.7309,0.6791,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54099.00,2.7241,12879.60,0.6485,0.6026,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54174.10,2.7279,14784.10,0.7444,0.6917,2172,1.7503,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54074.90,2.7229,14483.20,0.7293,0.6776,2175,1.7527,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54254.30,2.7320,13665.40,0.6881,0.6394,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54291.00,2.7338,14335.90,0.7219,0.6707,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54033.30,2.7208,16035.50,0.8075,0.7503,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54254.20,2.7320,14624.00,0.7364,0.6842,2175,1.7527,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54169.40,2.7277,13748.60,0.6923,0.6433,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,53897.40,2.7140,14673.50,0.7389,0.6865,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54063.70,2.7224,14440.00,0.7271,0.6756,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54289.50,2.7337,13411.00,0.6753,0.6275,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54230.10,2.7307,15326.60,0.7718,0.7171,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,53887.70,2.7135,15144.10,0.7626,0.7086,2176,1.7536,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54022.10,2.7203,13793.40,0.6946,0.6454,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54026.90,2.7205,14767.90,0.7436,0.6909,2172,1.7503,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54171.10,2.7278,15113.60,0.7610,0.7071,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54507.20,2.7447,13516.60,0.6806,0.6324,2173,1.7511,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54105.30,2.7245,13676.70,0.6887,0.6399,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54408.00,2.7397,15269.10,0.7689,0.7144,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,54166.20,2.7275,14830.60,0.7468,0.6939,2174,1.7519,0.00,28.81
Akuarium,6.9,159.0,NETRAL,TIDAK LAYAK,Air Mentah,53903.70,2.7143,13414.20,0.6755,0.6283,2176,1.7536,0.00,28.75
